,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
1152,1902,2019-01-01 19:44:31,30175986190993,fraud_Connelly-Carter,home,77.95,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,895e7b9b124a55ad54245fe631a2846c,1325447071,47.075926,-95.865092,0,56569.0
1153,46121,2019-01-28 08:35:04,373213026644490,fraud_Koepp-Witting,grocery_pos,290.89,Bobby,Smith,M,3495 Williams Stream,San Diego,CA,92101,32.7185,-117.1593,1241364,Comptroller,1987-11-30,c2ac17dc229428a463f6568467189a8d,1327739704,31.881961,-117.269511,1,
1154,89,2019-01-01 01:08:31,213112402583773,fraud_Brekke and Sons,gas_transport,81.85,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,4e2abdbd30c0353eeddf16650e1fc46b,1325380111,33.828472999999995,-81.642924,0,29129.0
1155,533,2019-01-01 06:56:10,3596217206093829,fraud_Pacocha-O'Reilly,grocery_pos,78.49,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,11b51a73e45701b5bc6c9e0a270427ec,1325400970,40.753272,-91.930771,0,52565.0
1156,24193,2019-01-15 00:42:21,4789911625179723,fraud_O'Hara-Wilderman,food_dining,118.23,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,b6105dd232cd2f0e30da822941a129c9,1326588141,40.847942,-73.34819499999999,1,11740.0
1157,538,2019-01-01 07:00:46,4653879239169997,fraud_Friesen-D'Amore,gas_transport,68.73,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,6179a1db533b8a6103d89ff31c2b1bfe,1325401246,37.704605,-85.656044,0,40107.0
1158,28815,2019-01-17 22:26:02,4642255475285942,fraud_Kutch-Wilderman,home,187.35,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,4f7bdd079103fb386ebe90b1fd22fd7b,1326839162,39.42207,-109.555496,1,
1159,2884,2019-01-02 12:45:50,6547670341037171,fraud_Collier LLC,home,60.75,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,1945-05-05,2d930357e58322e0e3cd5bc19cdbb3b5,1325508350,40.781172,-76.249659,0,17931.0
1160,132232,2019-03-14 01:38:18,4659625317833446364,fraud_Sporer Inc,gas_transport,11.93,Richard,Moore,M,56261 Keith Plaza,Clinton,IN,47842,39.6591,-87.4208,10085,Hospital doctor,1964-11-18,df74bbaf6ea65f77c37b164a536bf8dd,1331689098,38.953396000000005,-87.644322,1,62451.0
1161,251,2019-01-01 03:10:59,4658490815480264,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,8.65,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,1945-11-04,1e71c65c1a3bf72c4f54ef952db17784,1325387459,39.064097,-79.342751,0,26260.0
1162,3435,2019-01-02 22:26:44,180046617132290,fraud_Haag-Blanda,food_dining,95.2,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",1942-04-17,9eaae8706b2dbf5b06b4ab86371739c6,1325543204,38.24492,-88.042508,0,62844.0
1163,118286,2019-03-08 01:27:01,30501624614310,fraud_Bauch-Raynor,grocery_pos,342.9,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,1973-05-04,e094f9b5d9cc431135d6aca867d27da1,1331170021,33.568061,-81.710865,1,29801.0
1164,7598,2019-01-05 23:17:39,341546199006537,fraud_Pacocha-O'Reilly,grocery_pos,311.92,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",1939-11-09,191b3dcec7a6a49438be93cfbeaea9c1,1325805459,64.79500999999999,-165.670735,1,
1165,3294,2019-01-02 20:07:52,4229733778084049,fraud_Johns Inc,entertainment,17.24,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,60a4dd2a9fd4025e169675ee06066113,1325534872,37.360102000000005,-85.65351899999999,0,42782.0
1166,1066,2019-01-01 13:13:39,675945690716,fraud_Erdman-Durgan,health_fitness,83.81,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,2000-06-09,758191c99b7d3e95a95359c4959c9c6d,1325423619,41.15511,-80.305675,0,16142.0
1167,883,2019-01-01 11:09:44,377654590313960,"fraud_Stroman, Hudson and Erdman",gas_transport,76.35,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",1969-02-22,901085a5a2c3316d42803552f3acfbf3,1325416184,36.325556,-83.328079,0,37708.0
1168,1403,2019-01-01 15:45:22,30546453310167,fraud_Ankunding-Carroll,travel,5.33,Nicholas,Tran,M,672 Randall Burg Suite 551,Belmont,NH,3220,43.4512,-71.48899999999999,7430,"Scientist, research (medical)",1955-01-13,9897f660d2b00abdf7bfcb727ab86aee,1325432722,43.087597,-72.487755,0,5158.0
1169,1273,2019-01-01 14:54:21,4169759661243568,"fraud_Prosacco, Kreiger and Kovacek",home,74.35,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,43edf621eafcba898573312a81ba12c9,1325429661,40.314693,-77.35052900000001,0,17040.0
1170,83,2019-01-01 01:01:48,6534628260579800,fraud_Torp-Labadie,gas_transport,52.59,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,2686067ebeee0aa355a750faf309384e,1325379708,45.084808,-73.626071,0,12958.0
1171,88480,2019-02-21 22:24:49,3592931352252641,"fraud_Streich, Dietrich and Barton",shopping_net,833.36,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,1935-06-29,3ba645968366cca96e6709d6b776c86c,1329863089,45.743179,-93.327143,1,55080.0
1172,79432,2019-02-16 22:50:13,3566373869538620,"fraud_Terry, Johns and Bins",misc_pos,51.66,Steven,Castaneda,M,46809 Toni Flat Suite 216,Lamy,NM,87540,35.4311,-105.9409,923,Public relations account executive,1964-06-22,00632d9cc6eee6bc795271901f850418,1329432613,35.907743,-105.212285,1,87732.0
1173,2559,2019-01-02 04:00:01,573283817795,fraud_Ernser-Lynch,food_dining,95.9,Amy,Flynn,F,46095 Tara Fords,Jaffrey,NH,3452,42.8178,-72.0275,5457,"Surveyor, hydrographic",1950-04-17,efcee9f4ed79394fa52fd032673ceec6,1325476801,43.230734000000005,-71.825819,0,3278.0
1174,1671,2019-01-01 17:49:25,4810839835482794272,fraud_Schulist Ltd,food_dining,3.11,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,1985-08-31,ca3db4521c49df828f6d480b48f5aee4,1325440165,36.494041,-94.025418,0,72732.0
1175,394,2019-01-01 05:11:42,3546674063249004,fraud_Smitham-Schiller,grocery_net,56.31,Jordan,May,M,1626 Susan Course,Aledo,TX,76008,32.7004,-97.6039,13602,Optometrist,1984-07-05,f2340cd81fa67f0cb81f6ed202c45a98,1325394702,32.979984,-98.388752,0,76449.0
1176,2750,2019-01-02 09:21:49,4048508450704760,fraud_Mraz-Herzog,gas_transport,58.19,Cheryl,Melton,F,5053 Bell Crescent Apt. 255,Fullerton,NE,68638,41.36600000000001,-98.0054,1749,"Surveyor, mining",1973-05-07,8ba3bcbf8ba4eb774511511ca893497d,1325496109,40.475261,-97.396916,0,68406.0
1177,3533,2019-01-03 00:00:26,3526826139003047,"fraud_Schultz, Simonis and Little",grocery_pos,136.76,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.01700000000001,1126,Furniture designer,1955-07-06,d3bfb5c60d08b1e0e435ba68cca63b74,1325548826,44.65159,-85.970519,0,49640.0
1178,76777,2019-02-15 01:34:40,503848303379,fraud_Cummerata-Jones,gas_transport,9.4,Gregory,Wallace,M,27203 Darrell Landing,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,1976-09-12,87a18af48549d02b8a13a6798ccd4e0e,1329269680,26.00427,-82.419815,1,
1179,3318,2019-01-02 20:33:08,4979422371139333,fraud_Homenick LLC,personal_care,79.77,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,d8a2d14e81ec4281913f22164085c2ca,1325536388,40.937063,-100.089126,0,69138.0
1180,1558,2019-01-01 16:51:07,30092964733035,fraud_Kulas Group,health_fitness,21.41,Jessica,Terry,F,6412 Elizabeth Gardens Suite 633,Maysville,KY,41056,38.6207,-83.8067,14228,Advertising account executive,1971-03-26,47648858a12536e0475b3900f95ac353,1325436667,37.975572,-83.632635,0,40322.0
1181,53876,2019-02-01 22:17:20,4687263141103,fraud_Hills-Boyer,personal_care,21.61,Sarah,Cross,F,273 Phillip Throughway,Bigelow,MN,56117,43.5336,-95.6515,399,Economist,1977-04-28,3bbe7514bd820e1147524974f2eda476,1328134640,43.99716,-95.266852,1,56174.0
1182,106751,2019-03-02 23:08:08,60416207185,"fraud_Turner, Ziemann and Lehner",food_dining,130.08,Mary,Diaz,F,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Information systems manager,1986-02-17,38b0924485d5eb7978ed2f2b04a1dc72,1330729688,42.869714,-108.879962,1,82520.0
1183,1811,2019-01-01 19:02:40,4209696857872688515,fraud_Waters-Cruickshank,health_fitness,40.88,Sarah,Bell,F,6963 Russell Causeway Suite 231,Galatia,IL,62935,37.8274,-88.6235,1943,"Restaurant manager, fast food",1971-10-19,ac747247352acffdad8379e0701acd15,1325444560,38.824519,-88.108838,0,62425.0
1184,117085,2019-03-07 12:27:37,4124536010991657,"fraud_Haley, Jewess and Bechtelar",shopping_pos,948.2,Sydney,Montoya,F,265 Christian Summit Suite 231,Fairhope,AL,36532,30.5012,-87.8835,27829,"Presenter, broadcasting",1954-07-21,626fd540e753ac58e4d99bfbc2ef11bf,1331123257,30.073792,-87.812727,1,
1185,1174,2019-01-01 14:05:38,38295635583927,"fraud_Towne, Greenholt and Koepp",shopping_net,3.07,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,1983-06-14,5d102e7c3011f2958408ca2cd2b8c8de,1325426738,32.435754,-100.121905,0,79561.0
1186,2420,2019-01-02 00:16:37,676372984911,fraud_Bailey-Morar,grocery_pos,104.18,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,045e95365530adb0aca2bc3ba9cc17f4,1325463397,40.056962,-98.433094,0,68970.0
1187,2294,2019-01-01 22:59:53,3523898249167098,fraud_Spencer-Runolfsson,misc_pos,21.7,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",1990-11-09,854f4cb32aaf9ba1189a50395feea13b,1325458793,40.073298,-73.987216,0,8742.0
1188,2857,2019-01-02 12:10:44,2356276337669917,"fraud_Windler, Goodwin and Kovacek",home,39.91,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,21619,38.9583,-76.2842,5848,Paediatric nurse,1981-02-15,b82d5b40655b2a18b50c2b9c17a66c3c,1325506244,39.771697,-75.759103,0,19350.0
1189,1985,2019-01-01 20:27:02,2288813824604479,fraud_Veum-Koelpin,travel,4.7,Barbara,Norman,F,6278 Stephanie Unions,New York City,NY,10039,40.8265,-73.9383,1577385,Herbalist,1981-08-29,dd7f2ac4e0a1e7a8d4cf2014824c57b2,1325449622,39.935996,-74.558536,0,8015.0
1190,152,2019-01-01 01:49:35,30074693890476,fraud_Boyer PLC,misc_pos,184.83,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,1993-08-16,39d3648622f26dc97a2df65d8b074b32,1325382575,37.392254,-101.332313,0,67952.0
1191,768,2019-01-01 09:53:21,6011917798331152,fraud_Schamberger-O'Keefe,grocery_pos,92.88,William,Johnson,M,50843 Vincent Mission,South Londonderry,VT,5155,43.1699,-72.8515,828,Scientific laboratory technician,1957-08-30,82dc39f839f98ec8661c49e379dd06d4,1325411601,43.681778,-72.93111,0,5737.0
1192,192297,2019-04-08 23:37:22,180014262259255,"fraud_Kerluke, Kertzmann and Wiza",misc_net,862.11,Brianna,Page,F,0043 Henry Plaza,Brantley,AL,36009,31.571,-86.2743,2566,Exercise physiologist,1958-06-26,e9da77f5800ff716d5e0e24d04f323aa,1333928242,32.078007,-86.335711,1,36046.0
1193,262532,2019-05-11 00:50:28,36192615525683,fraud_Kemmer-Buckridge,misc_pos,6.3,Susan,Garcia,F,582 Rodriguez Wells,Albuquerque,NM,87109,35.1506,-106.569,641349,Civil Service administrator,1976-04-11,63ff6daa74f94ed0a5d9daed5cd62ebe,1336697428,35.802013,-106.302231,1,87547.0
1194,114068,2019-03-05 16:30:49,4306630852918,fraud_Fisher-Schowalter,shopping_net,914.49,Maureen,Garza,F,169 Edward Inlet,Saint Louis,MO,63131,38.6171,-90.4504,927396,Occupational hygienist,1960-03-12,0e7cd3a082d4077821fe5c31119ab77d,1330965049,38.662236,-90.250241,1,63113.0
1195,2815,2019-01-02 10:55:47,4334230547694630,fraud_Heidenreich PLC,grocery_pos,105.84,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",1967-08-02,c9f30f3e99f64ed39499334a74517644,1325501747,43.469371,-111.683998,0,83443.0
1196,1530,2019-01-01 16:35:54,347073228412010,fraud_Treutel-King,travel,456.68,Ryan,Johnson,M,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",1973-05-16,899fd5b8df85eef2c5fb022958703f02,1325435754,44.310055,-103.74118,0,57754.0
1197,224082,2019-04-23 01:29:48,213174467670432,fraud_Stracke-Lemke,grocery_pos,339.86,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,1969-01-14,631697570015becbfb4ba00a4a93f2b5,1335144588,39.615755,-76.71566999999999,1,21120.0
1198,50085,2019-01-29 23:21:06,38817501916673,"fraud_Baumbach, Feeney and Morar",shopping_net,930.92,Molly,Marshall,F,880 Andrea Greens Suite 241,Crouse,NC,28033,35.4359,-81.3385,2749,Armed forces technical officer,1997-08-08,691ea2e094a1b5b868e9bbf22ab49323,1327879266,34.932038,-82.170277,1,29334.0
1199,852,2019-01-01 10:52:27,6011388901471808,fraud_Hills-Witting,shopping_net,8.24,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,1951-02-05,f21f676cca5dfc52b12445acbc088d18,1325415147,39.583584,-79.197801,0,21522.0
1200,116516,2019-03-07 02:54:51,4124536010991657,fraud_Auer-Mosciski,grocery_pos,297.78,Sydney,Montoya,F,265 Christian Summit Suite 231,Fairhope,AL,36532,30.5012,-87.8835,27829,"Presenter, broadcasting",1954-07-21,90fb1f9f2660819feae4137d52379fa7,1331088891,30.351796000000004,-88.413494,1,39581.0
1201,154,2019-01-01 01:50:26,3541160328600277,fraud_Funk Group,grocery_net,55.81,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003-05-07,6ba46336972d5dbe7a38ffb214d9803e,1325382626,39.575819,-90.149623,0,62668.0
1202,2288,2019-01-01 22:56:56,371226440126102,fraud_Mohr Inc,shopping_pos,7.82,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,5a7cc67fbf44d026f94f928c6153f032,1325458616,38.801498,-89.110543,0,62892.0
1203,75418,2019-02-13 23:10:22,3520550088202337,fraud_Schumm PLC,shopping_net,1292.21,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,2001-07-05,7606f0c4f2d9461912b78c2861893c1e,1329174622,47.704987,-89.581413,1,
1204,3445,2019-01-02 22:31:32,213199865312311,fraud_Abshire PLC,entertainment,14.02,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,1944-05-14,d45fcea029c7f55b9db5d2dca432914a,1325543492,35.290777,-84.724012,0,37309.0
1205,3244,2019-01-02 19:17:32,6011438889172900,"fraud_Koss, McLaughlin and Mayer",food_dining,116.06,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,13c0c050b00d60a65a41cd7881837daa,1325531852,33.3261,-92.308588,0,71651.0
1206,119982,2019-03-08 23:19:44,4060579726528237,fraud_Kuhic LLC,shopping_net,1126.12,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,1948-11-14,a0ab9c2a562406155749374655367908,1331248784,38.705809,-96.171781,1,66833.0
1207,3357,2019-01-02 21:08:56,374125201044065,fraud_Marvin-Lind,personal_care,75.95,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20,f2fa85d0a1347274eb4908aea5fe9e4b,1325538536,39.015397,-76.29576899999999,0,21666.0
1208,2515,2019-01-02 02:57:09,4682744518117239,"fraud_Bernier, Volkman and Hoeger",misc_net,6.61,Gregory,Webster,M,66035 Benjamin Villages,Syracuse,MO,65354,38.6547,-92.8929,628,"Radiographer, diagnostic",1961-12-18,3bab42fac5b8009dc3c9a50e1d46184f,1325473029,38.254663,-93.597463,0,64740.0
1209,76882,2019-02-15 03:56:29,6011603272871604,fraud_Hudson-Ratke,grocery_pos,335.24,Robert,Holland,M,431 Tracy Expressway,Milner,GA,30257,33.141,-84.1759,4138,Field seismologist,1969-05-16,4d62ba9a4a1457797b3117de3187bd29,1329278189,33.07286,-84.973776,1,30241.0
1210,3264,2019-01-02 19:36:50,6593939509150446,"fraud_Denesik, Powlowski and Pouros",home,116.79,Margaret,Ward,F,244 Jeffery Rapids,Azusa,CA,91702,34.1248,-117.9031,59705,Civil Service fast streamer,1983-06-23,e3577012a2a49ffb6a7b9c66e37757ad,1325533010,33.555331,-117.913921,0,92661.0
1211,246552,2019-05-03 22:42:28,3583093681934489,fraud_Goyette Inc,shopping_net,846.66,Hannah,Knight,F,0900 Beverly Landing,Louisville,KY,40209,38.1901,-85.7519,736284,"Education officer, museum",1961-09-13,7ea1f1f53dd884a06f6658cf542bc466,1336084948,38.61489,-86.069574,1,47167.0
1212,74145,2019-02-12 22:55:34,3520550088202337,fraud_Volkman-Predovic,shopping_net,891.97,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,2001-07-05,403ccecb728b6aa6398554ea6ae695a2,1329087334,48.796349,-90.504053,1,
1213,64574,2019-02-07 22:40:35,3544606805704278,"fraud_Roberts, Ryan and Smith",personal_care,50.12,Carolyn,Thomas,F,755 Solis Isle Suite 075,New Memphis,IL,62266,38.4857,-89.6816,254,Magazine journalist,1952-05-07,a728e88fca93bd72c1ef20bdb2aae12d,1328654435,38.173432,-90.656565,1,63020.0
1214,2037,2019-01-01 20:53:14,30153452207526,"fraud_Weber, Thiel and Hammes",kids_pets,58.46,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,1962-04-05,2b38af535217e2b44f412b5f7dad85ca,1325451194,30.997729,-99.071048,0,76842.0
1215,97932,2019-02-26 22:15:31,213195754007681,fraud_Bogisich Inc,grocery_pos,316.87,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,1969-07-24,ec66022862ed1c962c0e0d61df671ce2,1330294531,41.455073,-91.345129,1,52766.0
1216,3139,2019-01-02 17:13:31,4635330563105903,"fraud_Heathcote, Yost and Kertzmann",shopping_net,18.18,Christina,Rose,F,1984 Taylor Island Suite 836,Falls Church,VA,22046,38.8856,-77.1802,116155,Chartered accountant,1983-07-10,abc54f4726921b3a66bc415022143668,1325524411,38.57082,-76.183142,0,21677.0
1217,113263,2019-03-05 03:07:23,2227671554547514,fraud_Thiel PLC,misc_pos,8.9,Angie,Jones,F,6970 Blake Trail,Clearwater,FL,33760,27.9004,-82.7152,172247,"Geneticist, molecular",1979-10-22,5ca84ff02ab9eb45eb70bfd87f15816c,1330916843,27.909027,-83.30912,1,
1218,35887,2019-01-21 22:43:42,3518669219150142,fraud_Stamm-Witting,shopping_net,1002.29,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,c97df13b326222500b0e477ad293d090,1327185822,39.886344,-83.529175,1,43140.0
1219,233482,2019-04-27 23:25:01,4018105808392773675,"fraud_Dare, Casper and Bartoletti",kids_pets,4.8,Katherine,Love,F,5884 Sandoval Square Apt. 371,Allenhurst,NJ,7711,40.2367,-74.0067,1533,"Administrator, charities/voluntary organisations",1935-04-15,452f54a27a302244c2a846c4fea571ba,1335569101,40.539185,-74.467499,1,8854.0
1220,19578,2019-01-12 22:02:44,2348245054386329,"fraud_Jones, Sawayn and Romaguera",misc_net,843.44,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,89df091b059de84ad6004832ff77d5d8,1326405764,42.665706,-80.06485699999999,1,
1221,1412,2019-01-01 15:48:18,3521815216091574,"fraud_Witting, Beer and Ernser",home,85.65,Wayne,Marsh,M,172 Leonard Island,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,1978-08-27,bf5459c3bcc12a19c9e90d2119a8e00a,1325432898,38.780218,-106.016143,0,81236.0
1222,246650,2019-05-03 23:50:14,4358137750029944984,fraud_Altenwerth-Kilback,home,239.8,Dawn,Stephens,F,91542 Marissa Shores Apt. 053,Oran,IA,50664,42.7012,-92.0762,53,Sports administrator,1972-10-05,b04c6434ba63a5113f71b14eb771e8c9,1336089014,43.213211,-92.548493,1,50620.0
1223,1472,2019-01-01 16:12:22,4745996322265,fraud_Donnelly LLC,entertainment,170.12,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,609e080bdb29db8299cce938f68ef227,1325434342,40.920686,-86.516571,0,46985.0
1224,3397,2019-01-02 21:53:24,2719496466799416,"fraud_Schiller, Blanda and Johnson",home,55.84,Sheila,Baker,F,8030 Walker Heights,Belle Fourche,SD,57717,44.6723,-103.8396,8007,Hospital pharmacist,1940-09-17,bade6054d72e91b90e747326bb067c8b,1325541204,45.498609,-104.803229,0,59316.0
1225,189166,2019-04-07 23:31:07,180014262259255,fraud_Lemke and Sons,travel,9.99,Brianna,Page,F,0043 Henry Plaza,Brantley,AL,36009,31.571,-86.2743,2566,Exercise physiologist,1958-06-26,0930b814ea7406035dff142d67b2d97e,1333841467,31.040987,-86.798337,1,
1226,1232,2019-01-01 14:35:11,3586008444788268,fraud_Little Ltd,kids_pets,19.07,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,fcb650144928aa110865e80724c608e2,1325428511,48.115242,-122.652165,0,98253.0
1227,147775,2019-03-20 22:26:24,36360452125889,fraud_Pacocha-Bauch,shopping_pos,1009.46,Christopher,Raymond,M,766 Potter Well,West Chazy,NY,12992,44.797,-73.5112,4778,Engineering geologist,1954-06-14,25241a9906d4c5bd21abff24c7b2089d,1332282384,44.247107,-72.855563,1,5673.0
1228,2434,2019-01-02 00:34:58,3582754887089201,fraud_Volkman Ltd,misc_net,1.17,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,1966-08-08,054e15ccaece9151dcda0def1780d09d,1325464498,33.830296000000004,-93.886223,0,71851.0
1229,3009,2019-01-02 14:47:25,3521417320836166,fraud_Roob-Okuneva,health_fitness,21.75,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,aa34d2c668004e8931ed8bd734c6c55c,1325515645,39.56185,-85.93962900000001,0,46162.0
1230,149961,2019-03-22 03:31:16,2720830304681674,fraud_Bauch-Blanda,entertainment,524.44,Melissa,Aguilar,F,21326 Taylor Squares Suite 708,Clarksville,TN,37040,36.522,-87.34899999999999,151785,Pathologist,1974-03-28,cf0870f780efbf5e7cb6a59619cb45f8,1332387076,35.600626,-87.454438,1,38461.0
1231,22467,2019-01-14 09:30:36,3536918668124647,"fraud_Jenkins, Hauck and Friesen",gas_transport,8.25,Michelle,Juarez,F,44864 Melton Vista Suite 310,San Jose,CA,95148,37.3304,-121.7913,973849,Science writer,1955-06-12,b559d49e830a7573530e9cc4c82d5424,1326533436,37.259809,-121.89842,1,95118.0
1232,700,2019-01-01 09:07:42,4482427013979020,fraud_Stracke-Lemke,grocery_pos,131.82,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,1946-08-30,42078e4b78783ad51a37ee52feee9861,1325408862,38.824198,-82.12289799999999,0,25106.0
1233,16725,2019-01-10 22:14:49,6526955903501879,"fraud_Kuhic, Bins and Pfeffer",shopping_net,1161.58,Jennifer,Scott,F,7351 Cindy Well Suite 099,Naples,FL,34120,26.3304,-81.5871,276002,Medical technical officer,1950-12-14,f13c684823669ed4d2014008e3b87990,1326233689,25.919818,-82.500661,1,
1234,147690,2019-03-20 21:28:22,30131826429364,"fraud_Haley, Batz and Auer",health_fitness,24.52,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",1994-04-22,069221c2e0a04a8054563b21751ef0da,1332278902,36.354890000000005,-84.947304,1,38504.0
1235,635,2019-01-01 08:15:39,2264937662466770,"fraud_Jenkins, Hauck and Friesen",gas_transport,74.17,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,47d8dcd833764c2290b786f21a624c62,1325405739,30.26032,-97.550323,0,78725.0
1236,118024,2019-03-07 22:20:43,30501624614310,fraud_Weber and Sons,food_dining,149.33,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,1973-05-04,fcc32732fdfa22f8905696051d2b5bbd,1331158843,33.660384,-80.484912,1,29125.0
1237,1484,2019-01-01 16:18:16,38530489946071,"fraud_Ledner, Hartmann and Feest",health_fitness,9.79,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,397d059aacdc5adc04189b1142e7b4c8,1325434696,35.732505,-82.912193,0,28743.0
